id,spot_name,latitude,longitude,continent,country,region,area,type,category,has_spots_flag,surfline_www_url,surfline_travel_url,original_depth,original_enumerated_path,lies_in_1,lies_in_2,lies_in_3
6418de7693265bc30817ce80,"Kanda Muli",-0.666,73.216,"Asia","Maldives","Addu Atoll","Hulumido",spot,surfline,true,https://www.surfline.com/surf-report/kanda-muli/6418de7693265b526e17ce78,,3,"","640b799c606c453c1cebf916","58f7ef4edadb30820bb5c1bc",""
58f7ef2adadb30820bb599e7,"Bejuco",9.48278011021258,-84.28883991550364,"North America","Costa Rica","Provincia de Puntarenas","Parrita",spot,surfline,false,https://www.surfline.com/surf-report/bejuco/5842041f4e65fad6a7708b9d,,3,"","58f7eef4dadb30820bb55ac8","58f7eef3dadb30820bb55970",""
58f83353dadb30820bf08ba5,"Balangan",-8.794,115.12,"Asia","Indonesia","Bali","Bali",spot,surfline,false,https://www.surfline.com/surf-report/balangan/5842041f4e65fad6a7708d3a,,3,"","58f7eef1dadb30820bb556e7","58f7eef1dadb30820bb55708",""
6418dd3197027230c7869061,"Zubair's",-0.3042,73.4395,"Asia","Maldives","Gnyaviyani Atoll","Fuvahmulah",spot,surfline,true,https://www.surfline.com/surf-report/zubair-s/6418dd31970272805186905d,,3,"","640b7997b6d769eeca8c891c","58f7ef4edadb30820bb5c1bc",""
58f7efffdadb30820bb68c3a,"Barra da Tijuca",-23.01488611,-43.37222222,"South America","Brazil","Rio de Janeiro","Rio de Janeiro",spot,surfline,false,https://www.surfline.com/surf-report/barra-da-tijuca/5842041f4e65fad6a7708ce0,,3,"","58f7efffdadb30820bb68b47","58f7efffdadb30820bb68b75",""
640a7314b6d7691bf15d5970,"Da Hua Jiao",18.7966,110.533,"Asia","China","Hainan","Wanning Shi",spot,surfline,true,https://www.surfline.com/surf-report/da-hua-jiao/640a7314b6d7693b515d596a,,3,"","640a6fc14519055095a81a52","58f7f27adadb30820bba10b1",""
58f833c5dadb30820bf0e5b2,"Montanita Beachbreak",-1.8286,-80.755,"South America","Ecuador","Provincia de Santa Elena","Cantón Santa Elena",spot,surfline,false,https://www.surfline.com/surf-report/montanita-beachbreak/584204204e65fad6a7709a14,,3,"","58f833c1dadb30820bf0e20d","58f833c5dadb30820bf0e5c4",""
640b988d8284feddbbb07aa1,"Hrissi Akti",35.5119,23.9889,"Europe","Greece","Crete","Chania",spot,surfline,true,https://www.surfline.com/surf-report/hrissi-akti/640b988d8284fe5955b07a9a,,3,"","640a7dfeb6d7696aca5fa56e","58f835dedadb30820bf29cb2",""
640a1c014eb375827c8b878c,"Pansy Beach",-34.1623,22.1109,"Africa","South Africa","Western Cape","Eden District Municipality",spot,surfline,true,https://www.surfline.com/surf-report/pansy-beach/640a1c014eb375d92a8b8788,,3,"","640a1b00606c45642fa78f90","58f7f01fdadb30820bb6ade9",""
5fd7e6eee75410443aead42e,"Minato",34.60216,137.18427,"Asia","Japan","Aichi","Nishigumi",spot,surfline,true,https://www.surfline.com/surf-report/minato/5fd7e6eee754101961ead42d,,3,"","61446a0de9685a395b11911d","58f7f06bdadb30820bb70205",""
58f7f128dadb30820bb7dd07,"Praia dos Pescadores",-24.194862,-46.798882,"South America","Brazil","São Paulo","Itanhaém",spot,surfline,false,https://www.surfline.com/surf-report/praia-dos-pescadores/5842041f4e65fad6a7708eeb,,3,"","58f7f128dadb30820bb7dcf8","58f7f084dadb30820bb71cea",""
58f7f07edadb30820bb71739,"Manzanillo",11.36577672698044,-86.0100626486595,"North America","Nicaragua","Departamento de Rivas","Tola",spot,surfline,false,https://www.surfline.com/surf-report/manzanillo/5842041f4e65fad6a7708dbd,,3,"","58f7eeeddadb30820bb55224","58f7eeeedadb30820bb5524a",""
58f83365dadb30820bf097df,"Grupuk",-8.929166667,116.34889,"Asia","Indonesia","West Nusa Tenggara","Lombok Island",spot,surfline,false,https://www.surfline.com/surf-report/grupuk/5842041f4e65fad6a7708d50,,3,"","58f83364dadb30820bf09744","58f83363dadb30820bf09669",""
640a66994519053c29a6146e,"Atlit Beach",32.7095,34.9413,"Asia","Israel","Haifa","‘Atlit",spot,surfline,true,https://www.surfline.com/surf-report/atlit-beach/640a6699451905095aa61467,,3,"","58f8343edadb30820bf140a6","58f7f26edadb30820bb9f676",""
58f83369dadb30820bf09a57,"Yo-Yos",-8.974722222,116.72972,"Asia","Indonesia","West Nusa Tenggara","Pulau Sumbawa",spot,surfline,false,https://www.surfline.com/surf-report/yo-yos/5842041f4e65fad6a7708d54,,3,"","58f83369dadb30820bf09a4d","58f83367dadb30820bf098fe",""
6425ac173660c0196b2b7145,"Molo",44.0076,8.1759,"Europe","Italy","Liguria","Provincia di Savona",spot,surfline,true,https://www.surfline.com/surf-report/molo/6425ac173660c080612b713e,,3,"","640b7865451905dacdd7c6d8","58f83487dadb30820bf18884",""
640f373a7966c3478369b94d,"Vunaniu",-18.2757,177.8671,"Oceania","Fiji","Central","Serua Province",spot,surfline,true,https://www.surfline.com/surf-report/vunaniu/640f373a7966c3ba7469b949,,3,"","640b7aa8de81d5d6da05e95c","58f7f03bdadb30820bb6ccaf",""
58f83604dadb30820bf2ba70,"Yyteri",61.561,21.518,"Europe","Finland","Satakunta","Pori",spot,surfline,false,https://www.surfline.com/surf-report/yyteri/584204214e65fad6a7709c88,,3,"","58f83603dadb30820bf2b983","58f83601dadb30820bf2b7fe",""
640a739fb6d769471d5d77b5,"Nanrong Ling",18.6679213,110.35651,"Asia","China","Hainan","Wanning Shi",spot,surfline,true,https://www.surfline.com/surf-report/nanrong-ling/640a739fb6d7694df95d77b0,,3,"","640a6fe0e9203014dda94a24","58f7f27adadb30820bba10b1",""
5a1c987c63e066944620d633,"Praia do Amado",37.16575436072872,-8.90375,"Europe","Portugal","Faro","Vila do Bispo Municipality",spot,surfline,true,https://www.surfline.com/surf-report/praia-do-amado/5a1c987c0f87fe001a0c70d9,,3,"","58f7f0e3dadb30820bb78bf4","58f7f0e3dadb30820bb78c07",""
58f8090ddadb30820bcf773b,"Yerbabuena",36.184,-6.009,"Europe","Spain","Andalusia","Cadiz",spot,surfline,false,https://www.surfline.com/surf-report/yerbabuena/584204204e65fad6a77094a1,,3,"","58f8090ddadb30820bcf772f","58f80900dadb30820bcf6983",""
58f7f07bdadb30820bb7131a,"Cox Bay",49.1025,-125.87389,"North America","Canada","British Columbia","Regional District of Alberni-Clayoquot",spot,surfline,false,https://www.surfline.com/surf-report/cox-bay/5842041f4e65fad6a7708db7,,3,"","58f7f078dadb30820bb70fe8","58f7f078dadb30820bb71005",""
58f7f166dadb30820bb82ab7,"Pedra do Sal",-12.954224,-38.347234,"South America","Brazil","Bahia","Lauro de Freitas",spot,surfline,false,https://www.surfline.com/surf-report/pedra-do-sal/5842041f4e65fad6a7708f48,,3,"","58f7f157dadb30820bb81b00","58f7f147dadb30820bb80672",""
58f7efbedadb30820bb64177,"Rodiles",43.53583333,-5.38583,"Europe","Spain","Asturias","Asturias",spot,surfline,false,https://www.surfline.com/surf-report/rodiles/5842041f4e65fad6a7708c83,,3,"","58f7efbedadb30820bb6416c","58f7eef8dadb30820bb56094",""
58f7f0eadadb30820bb793cd,"Falesia",37.07095,-8.127546,"Europe","Portugal","Faro","Loulé Municipality",spot,surfline,false,https://www.surfline.com/surf-report/falesia/5842041f4e65fad6a7708e85,,3,"","58f7f0eadadb30820bb793bc","58f7f0e3dadb30820bb78c07",""
640a4ce24eb375390497b023,"Praia do Marciano",-14.7778,-39.0472,"South America","Brazil","Bahia","Ilhéus",spot,surfline,true,https://www.surfline.com/surf-report/praia-do-marciano/640a4ce24eb37540f297b01e,,3,"","640a4beab6d7691b9d544c67","58f7f147dadb30820bb80672",""
58f80a3ddadb30820bd0c6fc,"Vigdel",58.86146,5.55698,"Europe","Norway","Rogaland Fylke","Sola",spot,surfline,false,https://www.surfline.com/surf-report/vigdel/584204204e65fad6a7709614,,3,"","58f80a3cdadb30820bd0c636","58f80a35dadb30820bd0bebb",""
640a69c9b6d7695c865b5122,"Parada Santa",17.4916,120.426,"Asia","Philippines","Ilocos","Province of Ilocos Sur",spot,surfline,true,https://www.surfline.com/surf-report/parada-santa/640a69c9b6d7693fd35b511c,,3,"","640a6285b6d7697c1159a2ca","58f7f04ddadb30820bb6e030",""
640b99894519053497dfb315,"Dionisiou Beach",40.2455,23.2616,"Europe","Greece","Central Macedonia","Chalkidikí",spot,surfline,true,https://www.surfline.com/surf-report/dionisiou-beach/640b9989451905f40fdfb311,,3,"","640a7e3345190597b7ab2cf0","58f835d9dadb30820bf297b3",""
58f7f213dadb30820bb915ea,"L'Amelie",45.485,-1.153,"Europe","France","Nouvelle-Aquitaine","Gironde",spot,surfline,false,https://www.surfline.com/surf-report/l-amelie/584204204e65fad6a770902d,,3,"","58f7f211dadb30820bb9108f","58f7efc4dadb30820bb6493f",""
640a22b5606c45d8d2a96fb5,"Playa del Barco",-33.998,-53.5339,"South America","Uruguay","Departamento de Rocha","Punta del Diablo",spot,surfline,true,https://www.surfline.com/surf-report/playa-del-barco/640a22b5606c4525fea96fa9,,3,"","640a220099dd44341efbd4e6","58f83469dadb30820bf16b5b",""
616756094464b526f82b0fb3,"I's Mae",35.0418,140.0236,"Asia","Japan","Chiba","Minamibōsō Shi",spot,surfline,true,https://www.surfline.com/surf-report/i-s-mae/584204204e65fad6a7709754,,3,"","640a709f99dd443a900ec8f5","58f7f066dadb30820bb6fcd4",""
640a44ddb6d76948f352871b,"Le Borgne",19.8494,-72.5253,"North America","Haiti","Nord","Oboy",spot,surfline,true,https://www.surfline.com/surf-report/le-borgne/640a44dcb6d769aa105286f3,,3,"","640a4266606c451b17b15385","60076ca1fdef8d54ee6cb78b",""
659476229c1a9d88f0068a8e,"Desert Point",30.613534415707765,-9.79971,"Africa","Morocco","Souss-Massa","Agadir-Ida-ou-Tnan",spot,surfline,true,https://www.surfline.com/surf-report/desert-point/6594761f9c1a9d1a56068a2d,,3,"","58f7f00ddadb30820bb69bea","58f7f00ddadb30820bb69c08",""
59c2dc76dadb30820b4ee45a,"Hugoppe",43.1986,140.8424,"Asia","Japan","Hokkaido","Yoichi-gun",spot,surfline,false,https://www.surfline.com/surf-report/hugoppe/584204204e65fad6a77096c6,,3,"","58f80839dadb30820bce883e","59c2d884dadb30820b4a1631",""
640b9cbdde81d5a5620e15b6,"Praia de Santa Rita",39.1706,-9.3603,"Europe","Portugal","Lisbon","Torres Vedras Municipality",spot,surfline,true,https://www.surfline.com/surf-report/praia-de-santa-rita/640b9cbdde81d582c90e15b1,,3,"","640a7f02451905b144ab57f0","58f7ef37dadb30820bb5a871",""
640a1bff99dd44e28dfa5a0a,"Witsand",-34.1009,23.3972,"Africa","South Africa","Western Cape","Eden District Municipality",spot,surfline,true,https://www.surfline.com/surf-report/witsand/640a1bff99dd4427f2fa59f8,,3,"","640a1aff99dd44631ffa1bf9","58f7f01fdadb30820bb6ade9",""
640a73854eb3752f2aa09990,"Dapingpo",21.5196,108.252,"Asia","China","Guangxi","Baishacun",spot,surfline,true,https://www.surfline.com/surf-report/dapingpo/640a73854eb37582eaa09988,,3,"","640a6fdbb6d769e34a5ca2e2","58f7f27adadb30820bba10b1",""
6167559c1c7560175f137be2,"Nobiru",35.659483,135.9659,"Asia","Japan","Fukui","Mikata-gun",spot,surfline,true,https://www.surfline.com/surf-report/nobiru/584204204e65fad6a77097de,,3,"","645adedea916a907269d8161","58f8082edadb30820bce7ac7",""
640b96aa4878eb1bc01cc871,"Strandslag Zandloper",52.906,4.7114,"Europe","Netherlands","North Holland","Gemeente Den Helder",spot,surfline,true,https://www.surfline.com/surf-report/strandslag-zandloper/640b96aa4878eb905b1cc86b,,3,"","640a7d8d606c4544d8bef9e2","58f80a0fdadb30820bd09258",""
62ec1a5da8906182126f7e4e,"Isla Uvita",9.9956,-83.0092,"North America","Costa Rica","Provincia de Limón","Limón",spot,surfline,true,https://www.surfline.com/surf-report/isla-uvita/62ec1a58bc0c9b685a2922b0,,3,"","58f7f275dadb30820bba05a5","58f7ef8bdadb30820bb6044c",""
58f83410dadb30820bf11f55,"Airport Reef",8.088,98.285,"Asia","Thailand","Phuket","Thalang",spot,surfline,false,https://www.surfline.com/surf-report/airport-reef/584204204e65fad6a7709a69,,3,"","58f8340cdadb30820bf11be1","58f83405dadb30820bf117ac",""
58f7efeedadb30820bb6775e,"El Puerto",-35.35833333,-72.46361,"South America","Chile","Maule","Provincia de Talca",spot,surfline,false,https://www.surfline.com/surf-report/el-puerto/5842041f4e65fad6a7708cc5,,3,"","58f7efeedadb30820bb67756","58f7efeedadb30820bb6776b",""
640a57cb606c456b94b690ac,"Praia do Leste",-25.5895,-48.3634,"South America","Brazil","Paraná","Pontal do Paraná",spot,surfline,true,https://www.surfline.com/surf-report/praia-do-leste/640a57cb606c451c94b690a8,,3,"","640a56b14519051d13a25e67","58f7f007dadb30820bb694e0",""
6142321ea42fa99c4cc6cc7d,"Annagh Strand",54.0009,-10.1372,"Europe","Ireland","Leinster","Co Dublin",spot,surfline,true,https://www.surfline.com/surf-report/annagh-strand/6142321ea42fa9c14ec6cc7c,,3,"","6006220695d34d3f0b6fcd20","58f7eef9dadb30820bb561d6",""
640a7430b6d769283f5d959c,"Bohai Bay",39.0624,118.7834,"Asia","China","Hebei","Tangshan Shi",spot,surfline,true,https://www.surfline.com/surf-report/bohai-bay/640a7430b6d769b7f85d9598,,3,"","640a7003b6d769f2035caaf7","58f7f27adadb30820bba10b1",""
640b9cc3b6d76933aa94f4ad,"Praia do Porto Novo",39.1785,-9.3564,"Europe","Portugal","Lisbon","Torres Vedras Municipality",spot,surfline,true,https://www.surfline.com/surf-report/praia-do-porto-novo/640b9cc3b6d7696d2c94f4a4,,3,"","640a7f02451905b144ab57f0","58f7ef37dadb30820bb5a871",""
640a5800606c453a23b69e00,"Praia do Mariscal",-27.1864,-48.4986,"South America","Brazil","Santa Catarina","Bombinhas",spot,surfline,true,https://www.surfline.com/surf-report/praia-do-mariscal/640a5800606c45e21bb69dfc,,3,"","640a56c499dd44330208e46e","58f7f007dadb30820bb694e0",""
58f7f148dadb30820bb8075c,"Guriri",-18.91075,-39.738564,"South America","Brazil","Espírito Santo","São Mateus",spot,surfline,false,https://www.surfline.com/surf-report/guriri/5842041f4e65fad6a7708f1e,,3,"","58f7f148dadb30820bb8074c","58f7f0c5dadb30820bb76a9a",""
655dd86ce167b8fc51f54dca,"Punta del Río",36.7231475625783,-3.57818,"Europe","Spain","Andalusia","Granada",spot,surfline,true,https://www.surfline.com/surf-report/punta-del-r-o/655dd8692b78084fc54ecf5f,,3,"","58f8090adadb30820bcf7379","58f80903dadb30820bcf6c96",""
599b713cdadb30820bb34800,"Kodomonokuni",31.808473,131.463046,"Asia","Japan","Miyazaki","Miyazaki",spot,surfline,false,https://www.surfline.com/surf-report/kodomonokuni/584204204e65fad6a770995e,,3,"","58f7f06fdadb30820bb7064f","58f7f06fdadb30820bb70671",""
640a35d2451905ae289a2597,"Praia do Meireles",-3.7211,-38.5073,"South America","Brazil","Ceará","Fortaleza",spot,surfline,true,https://www.surfline.com/surf-report/praia-do-meireles/640a35d2451905d0339a2591,,3,"","640a350f451905d63c99f2b8","58f7f1b7dadb30820bb87fe5",""
6418e1da9a43c48697381254,"Muli - F1",2.9273,73.5837,"Asia","Maldives","Meemu Atholhu","Muli",spot,surfline,true,https://www.surfline.com/surf-report/muli-f1/6418e1da9a43c460ab381250,,3,"","640b79934878eb6b2f15bd5b","58f7ef4edadb30820bb5c1bc",""
640b9d9d4519052955e0a419,"Praia do Burrinho",37.8775,-8.7962,"Europe","Portugal","Setúbal","Sines Municipality",spot,surfline,true,https://www.surfline.com/surf-report/praia-do-burrinho/640b9d9d45190561b6e0a415,,3,"","640a7f2a99dd443f3e11e15e","58f7f0e1dadb30820bb789ef",""
640b9a724878eba0801d9e45,"Juvre",55.1833,8.5,"Europe","Denmark","South Denmark","Tønder Kommune",spot,surfline,true,https://www.surfline.com/surf-report/juvre/640b9a724878eb6ede1d9e3f,,3,"","640a7e6fb6d7695c505fbd07","58f809fbdadb30820bd07aee",""
61675582d0b6b42b1bde1e7c,"Genji",35.30794,139.3192,"Asia","Japan","Kanagawa","Naka-gun",spot,surfline,true,https://www.surfline.com/surf-report/genji/584204204e65fad6a7709793,,3,"","614463caf7e5ba4c7eddfc29","58f7f062dadb30820bb6f89e",""
640a3d33e9203077189d3d00,"Playa Rosario Chico",-14.9743,-75.4892,"South America","Peru","Ica","Nasca Province",spot,surfline,true,https://www.surfline.com/surf-report/playa-rosario-chico/640a3d33e920300f1d9d3cfa,,3,"","640a3b45606c45528caf8158","58f7eef5dadb30820bb55d13",""
58f80accdadb30820bd16363,"Imsouane (The Bay)",30.837098989902422,-9.81096,"Africa","Morocco","Souss-Massa","Agadir-Ida-ou-Tnan",spot,surfline,false,https://www.surfline.com/surf-report/imsouane-the-bay-/58bdf7c682d034001252e3d6,,3,"","640a0cab606c4552d0a409a8","58f7f00ddadb30820bb69c08",""
640a3987606c457583af0cb3,"Bull Bay",17.9252,-76.6496,"North America","Jamaica","Saint Thomas","Eleven Miles",spot,surfline,true,https://www.surfline.com/surf-report/bull-bay/640a3987606c457083af0caf,,3,"","640a391f45190525629aff89","58f7efacdadb30820bb62b06",""
640f356f6d5ecc0ebe5a98e0,"Playa Los Biquinis",43.4677,-3.7699,"Europe","Spain","Cantabria","Cantabria",spot,surfline,true,https://www.surfline.com/surf-report/playa-los-biquinis/640f356f6d5ecc18a75a98dc,,3,"","58f7efbfdadb30820bb64444","58f7eef8dadb30820bb56094",""
6418e40ee072f87de2031c44,"Plentzia",43.414,-2.945,"Europe","Spain","Basque Country","Biscay",spot,surfline,true,https://www.surfline.com/surf-report/plentzia/6418e40ee072f86c89031c3f,,3,"","640b5e7f99dd4446893863fd","58f7eef8dadb30820bb56094",""
640a44f3e9203063c09f31b4,"Dogman's",18.35546,-67.26903,"North America","Puerto Rico","Rincón Municipio","Puntas Barrio",spot,surfline,true,https://www.surfline.com/surf-report/dogman-s/640a44f3e92030a5589f31af,,3,"","640a427b606c455eecb158c2","58f7eef0dadb30820bb55613",""
640f14a96d5ecc01f853ce3e,"Playa de San Amaro",35.8961,-5.2998,"Europe","Spain","Ceuta","Ceuta",spot,surfline,true,https://www.surfline.com/surf-report/playa-de-san-amaro/640f14a96d5ecc484153ce39,,3,"","640a7f6ab6d76901ef5ff22f","58f80900dadb30820bcf6983",""
640a35ef45190530269a2ddb,"Marieta - Brazil",-0.6774,-47.1228,"South America","Brazil","Pará","São João de Pirabas",spot,surfline,true,https://www.surfline.com/surf-report/marieta-brazil/640a35ef451905208d9a2dd4,,3,"","640a35414eb375801891ad90","58f7f1cadadb30820bb896f6",""
58f7ef9cdadb30820bb619b0,"Antonio's",18.37335029722464,-67.25282708189441,"North America","Puerto Rico","Rincón Municipio","Rincón Barrio-Pueblo",spot,surfline,false,https://www.surfline.com/surf-report/antonio-s/5842041f4e65fad6a7708c53,,3,"","58f7eef0dadb30820bb555e1","58f7eef0dadb30820bb55613",""
58f7eff2dadb30820bb67c6f,"Mancora",-4.110833333,-81.06722,"South America","Peru","Piura","Provincia de Talara",spot,surfline,false,https://www.surfline.com/surf-report/mancora/5842041f4e65fad6a7708cce,,3,"","58f7eff2dadb30820bb67c64","58f7eff2dadb30820bb67c95",""
58f83627dadb30820bf2d4be,"Judith's Fancy Beach",17.777,-64.741,"North America","U.S. Virgin Islands","Saint Croix Island","Sion Farm",spot,surfline,false,https://www.surfline.com/surf-report/judith-s-fancy-beach/584204214e65fad6a7709cae,,3,"","645424e0cb0cf06e97a74d37","58f83467dadb30820bf16931",""
640a3c1eb6d7692772504d79,"Bermejo",-10.5659,-77.9073,"South America","Peru","Ancash","Huarmey Province",spot,surfline,true,https://www.surfline.com/surf-report/bermejo/640a3c1eb6d769141c504d67,,3,"","640a3aa899dd4408d201e892","58f7eff1dadb30820bb67b52",""
6418dcf3a34c332366176d45,"Graveyards (Mauritius)",-20.5269,57.5033,"Africa","Mauritius","Savanne District","Riambel",spot,surfline,true,https://www.surfline.com/surf-report/graveyards-mauritius-/6418dcf3a34c33757b176d3c,,3,"","640b79a1b6d76983468c8b1a","58f83349dadb30820bf084c8",""
5dea852e90963132de25348b,"Belgas",39.40597094258713,-9.26777,"Europe","Portugal","Leiria","Peniche Municipality",spot,surfline,true,https://www.surfline.com/surf-report/belgas/5dea852e909631442a25348a,,3,"","58f80acbdadb30820bd1616b","58f7ef37dadb30820bb5a871",""
616756291c75603d3d137c82,"Inamuragasaki",35.3028,139.522,"Asia","Japan","Kanagawa","Kamakura",spot,surfline,true,https://www.surfline.com/surf-report/inamuragasaki/584204204e65fad6a7709766,,3,"","640a70abb6d7694ecd5ccd65","58f7f062dadb30820bb6f89e",""
58f7f263dadb30820bb9d864,"El Astillero",11.518,-86.176,"North America","Nicaragua","Departamento de Carazo","Santa Teresa",spot,surfline,false,https://www.surfline.com/surf-report/el-astillero/584204204e65fad6a770910c,,3,"","58f7f263dadb30820bb9d850","58f7eeeedadb30820bb5524a",""
640a587599dd440653094ca5,"Toque Toque Grande",-23.8339,-45.5112,"South America","Brazil","São Paulo","São Sebastião",spot,surfline,true,https://www.surfline.com/surf-report/toque-toque-grande/640a587599dd4446c7094ca1,,3,"","640a56ddb6d769f78856ed41","58f7f084dadb30820bb71cea",""
616755d8bc0aea259ca104d4,"Bontan",31.9035,130.223,"Asia","Japan","Kagoshima","Satsumasendai Shi",spot,surfline,true,https://www.surfline.com/surf-report/bontan/584204204e65fad6a7709872,,3,"","6454110a08cd0d4e2d0d858e","58f80834dadb30820bce81a4",""
640a72314eb37541b0a04d57,"Geumneung Beach",33.3906,126.2356,"Asia","South Korea","Jeju-do","Jaripdong",spot,surfline,true,https://www.surfline.com/surf-report/geumneung-beach/640a72314eb3756133a04d53,,3,"","640a6f904eb3752be19fbc17","58f835e9dadb30820bf2a4e4",""
6409f90699dd441422f217be,"Ankobra",4.8873,-2.2654,"Africa","Ghana","Western Region","Ellembelle",spot,surfline,true,https://www.surfline.com/surf-report/ankobra/6409f90599dd44e8b2f217ba,,3,"","6409f46f99dd44e0cff109e6","58f83520dadb30820bf1f9f6",""
640a1531e920308f99935e36,"Plage Sidi Boughaba",34.2187,-6.6983,"Africa","Morocco","Rabat-Salé-Kénitra","Kenitra Province",spot,surfline,true,https://www.surfline.com/surf-report/plage-sidi-boughaba/640a1530e920306182935e2e,,3,"","640a0c93e920301ba1913e87","58f7f00ddadb30820bb69c08",""
640b96c84878eb5b2f1cce91,"Strandslag Drooghe Weert",52.8846,4.7094,"Europe","Netherlands","North Holland","Gemeente Den Helder",spot,surfline,true,https://www.surfline.com/surf-report/strandslag-drooghe-weert/640b96c84878eb1e451cce8c,,3,"","640a7d8d606c4544d8bef9e2","58f80a0fdadb30820bd09258",""
640a7378b6d769ba465d6ed5,"Houhai Bay",18.2675,109.723,"Asia","China","Hainan","Sanya Shi",spot,surfline,true,https://www.surfline.com/surf-report/houhai-bay/640a7378b6d7695e355d6ed0,,3,"","640a6fd6451905e1d1a81e74","58f7f27adadb30820bba10b1",""
640a73bfe920304258aa235d,"Gao Luo Beach",26.7522,120.0989,"Asia","China","Fujian","Ningde Shi",spot,surfline,true,https://www.surfline.com/surf-report/gao-luo-beach/640a73bfe920305efcaa2356,,3,"","640a6fe94519056ff8a821da","58f7f27adadb30820bba10b1",""
616756268d651d74fb8c037d,"Hishidagawa",31.442853,131.05681,"Asia","Japan","Kagoshima","Soo Gun",spot,surfline,true,https://www.surfline.com/surf-report/hishidagawa/584204204e65fad6a7709877,,3,"","61448e8d33bcefb3ef4a1d19","58f80834dadb30820bce81a4",""
640b9875de81d556250d1bc1,"Almiros",35.1766,25.7102,"Europe","Greece","Crete","Lasithi",spot,surfline,true,https://www.surfline.com/surf-report/almiros/640b9875de81d55cf30d1bbb,,3,"","640a7df899dd448c4511a229","58f835dedadb30820bf29cb2",""
640a3c1599dd441a50024743,"Playa El Zapatero",-9.3334,-78.4783,"South America","Peru","Ancash","Provincia de Santa",spot,surfline,true,https://www.surfline.com/surf-report/playa-el-zapatero/640a3c1599dd447dca02473e,,3,"","640a3aa3b6d769b4d84feada","58f7eff1dadb30820bb67b52",""
58f809f4dadb30820bd0721e,"Hirtshals",57.592946,9.950746,"Europe","Denmark","North Denmark","Hjørring Kommune",spot,surfline,false,https://www.surfline.com/surf-report/hirtshals/584204204e65fad6a77095b4,,3,"","58f809f4dadb30820bd07211","58f809f1dadb30820bd06e6b",""
616754ca4464b55b6e2b0ec8,"Shimami",37.977925,139.18678,"Asia","Japan","Niigata","Niigata Shi",spot,surfline,true,https://www.surfline.com/surf-report/shimami/584204204e65fad6a77097bc,,3,"","6144625a83c92b5a8def3b18","58f80a78dadb30820bd10657",""
640a27fc606c4546eeaaa791,"Silver Sands",13.0466,-59.5173,"North America","Barbados","Christ Church","Silver Sands",spot,surfline,true,https://www.surfline.com/surf-report/silver-sands/640a27fc606c45138daaa78c,,3,"","640a240199dd4433a0fc4e00","58f7efbbdadb30820bb63e8b",""
640a4d264519050a9fa0166e,"Isla Santa Maria",-23.4384,-70.6083,"South America","Chile","Antofagasta","Provincia de Antofagasta",spot,surfline,true,https://www.surfline.com/surf-report/isla-santa-maria/640a4d264519054d56a0166a,,3,"","640a4c1045190571a69fd1b1","58f7efefdadb30820bb678d2",""
640f388974a71b10622977b6,"Club Raro",-21.2013,-159.756,"Oceania","Cook Islands","Pue","",spot,surfline,true,https://www.surfline.com/surf-report/club-raro/640f388974a71b61a92977ad,,3,"","640b7ad54519054330d84c8d","6008bdc3c7f0c23498ff8cb9",""
640a64d745190530e7a5ac8c,"Lambaro Rights",5.6693,95.0518,"Asia","Indonesia","Aceh","Kabupaten Aceh Besar",spot,surfline,true,https://www.surfline.com/surf-report/lambaro-rights/640a64d64519054d9da5ac7a,,3,"","640a6170b6d7693571595e71","5ac66cf1e6af82b665740504",""
58f80a38dadb30820bd0c288,"Ulla",62.69398,6.197339,"Europe","Norway","Møre og Romsdal fylke","Haram",spot,surfline,false,https://www.surfline.com/surf-report/ulla/584204204e65fad6a770960f,,3,"","58f80a38dadb30820bd0c277","58f80a35dadb30820bd0bebb",""
63224d4d39d5dddefae0e3e0,"Monte Clérigo",37.34297,-8.85391,"Europe","Portugal","Faro","Aljezur Municipality",spot,surfline,true,https://www.surfline.com/surf-report/monte-cl-rigo/63224d4939d5dd71bae0e2f3,,3,"","640a7f28606c4526fdbf4fd3","58f7f0e3dadb30820bb78c07",""
58f80a3bdadb30820bd0c51b,"Ferkingstad",59.233451,5.18307,"Europe","Norway","Rogaland Fylke","Karmøy",spot,surfline,false,https://www.surfline.com/surf-report/ferkingstad/584204204e65fad6a7709612,,3,"","58f80a3bdadb30820bd0c513","58f80a35dadb30820bd0bebb",""
640b9dbcb6d7696eca952e1a,"Praia da Coelha",37.0734,-8.2943,"Europe","Portugal","Faro","Albufeira Municipality",spot,surfline,true,https://www.surfline.com/surf-report/praia-da-coelha/640b9dbcb6d76979a2952e10,,3,"","640a7f3799dd44a39811e427","58f7f0e3dadb30820bb78c07",""
640a68964eb37519669e3527,"Raijua",-10.6224,121.53,"Asia","Indonesia","East Nusa Tenggara","Sabu Raijua Regency",spot,surfline,true,https://www.surfline.com/surf-report/raijua/640a68964eb375ef779e3522,,3,"","640a6244b6d7696a55599469","58f7f03bdadb30820bb6cd3c",""
640a3c3a606c4575fcafc170,"Playa Medano",-10.0014,-78.1929,"South America","Peru","Ancash","Huarmey Province",spot,surfline,true,https://www.surfline.com/surf-report/playa-medano/640a3c3a606c456501afc16b,,3,"","640a3abf606c453dc7af5ee1","58f7eff1dadb30820bb67b52",""
